Customer_ID,Age,Gender,Annual_Income,Spending_Score,Subscription_Type,Region,Churn
CUST8206,,,,20,Basic,West,Yes
CUST6322,,M,78060,,Premium,West,
CUST9244,41,M,unknown,low,,North,
CUST7079,N/A,M,,,Standard,,
CUST3963,N/A,,131380,,Basic,North,
CUST1218,,,,low,Premium,,Yes
CUST5819,,M,unknown,,,West,No
CUST7601,,Female,unknown,,,,Y
CUST8334,,,unknown,high,Standard,West,N
CUST1537,47,,,high,Basic,North,
CUST2831,,M,unknown,high,Premium,,N
CUST7319,N/A,,unknown,,Premium,,Y
CUST4448,35,,unknown,75,Premium,West,Y
CUST7666,31,,23497,,,South,
CUST8875,,Female,unknown,,Premium,,Y
CUST4335,,,,high,Premium,West,Y
CUST1105,,,,low,Premium,,Yes
CUST4872,49,,,high,,South,
CUST3549,,M,,high,,East,N
CUST2328,,Female,unknown,high,,North,N
CUST9404,41,Female,,low,,,
CUST1776,N/A,Female,,,Basic,,
CUST8533,59,Female,,high,,West,
CUST6573,,M,,58,,West,N
CUST9632,,F,,23,,,No
CUST8740,66,,55272,90,,South,
CUST6093,,,,,,West,
CUST8311,49,Male,,40,Premium,,Y
CUST6861,,Female,,high,Premium,,No
CUST9861,,F,,,Basic,North,Yes
CUST8272,,F,,,Standard,North,
CUST4139,N/A,F,,,,,N
CUST2118,,,,98,,,Yes
CUST9278,N/A,Male,,53,Premium,West,
CUST8914,,F,unknown,43,Standard,South,N
CUST5930,56,M,,low,,West,Yes
CUST7877,N/A,,unknown,low,Standard,South,N
CUST3808,57,F,,13,,South,
CUST5799,,M,100022,,Basic,South,Yes
CUST2307,,,unknown,low,Premium,East,
CUST9600,,Female,,low,,East,
CUST7212,,Female,,high,Basic,,Yes
CUST9823,,Female,97671,,,,Yes
CUST7428,57,F,,76,,East,
CUST4192,,,unknown,high,,West,Y
CUST8288,N/A,,,high,Standard,North,N
CUST5398,51,Female,unknown,25,,North,Yes
CUST6338,N/A,F,unknown,low,Basic,,Yes
CUST4894,,Male,132339,37,,East,Y
CUST5894,,Female,unknown,low,Premium,North,Y
CUST9208,N/A,Female,58719,high,Basic,East,Y
CUST6992,30,,unknown,low,Standard,,No
CUST4834,N/A,,61947,low,Standard,South,Yes
CUST1953,24,Female,,,Standard,South,Y
CUST5381,N/A,,unknown,3,Premium,,
CUST4375,46,,,high,Premium,,
CUST4516,66,F,122785,79,Basic,West,Yes
CUST7672,,M,,low,,,No
CUST8177,,,unknown,94,,North,Y
CUST9414,,F,135453,low,Standard,North,N
CUST5766,N/A,Female,unknown,,,South,Y
CUST3809,,,,3,,West,N
CUST7572,,Female,unknown,low,Basic,South,N
CUST7982,,M,,,Premium,West,
CUST4515,N/A,M,,low,,South,
CUST3794,,Female,unknown,high,,,Yes
CUST9579,N/A,Female,,63,Basic,,No
CUST5786,,,,63,Basic,,No
CUST3363,,,,low,Basic,North,N
CUST1466,38,Male,102286,low,Premium,South,No
CUST6084,N/A,F,unknown,low,Premium,South,
CUST9277,N/A,Male,,7,Basic,,Y
CUST8965,N/A,,,high,Basic,West,No
CUST1795,,M,unknown,,,West,No
CUST2923,40,M,,high,Premium,,N
CUST1123,25,Male,,84,Premium,,
CUST9213,,,,3,,East,Y
CUST5376,N/A,M,unknown,high,Standard,West,Y
CUST6285,,Female,,high,Standard,,Y
CUST4970,N/A,M,unknown,low,Premium,,Yes
CUST8427,,Female,unknown,high,,,N
CUST9376,,F,40014,low,Premium,,
CUST7994,,Male,96226,low,Premium,,
CUST2583,N/A,M,55572,low,,East,Y
CUST6860,68,Female,unknown,,Premium,South,
,20,Male,,17,Standard,,
CUST2295,35,,,high,Standard,,Y
CUST3152,62,,unknown,low,Basic,North,N
CUST4144,N/A,F,,,,,Yes
CUST7832,,Female,unknown,,,North,Y
CUST7040,29,,,,,,No
CUST4937,,,unknown,97,,South,
CUST3806,24,,33030,low,,East,Yes
CUST3806,,Female,,,,,
CUST2900,N/A,Male,59415,low,Standard,East,N
CUST2563,,F,,high,Premium,,
CUST1229,,Female,unknown,94,Standard,,No
CUST1838,,,unknown,,,East,Y
CUST6640,36,,unknown,82,,South,N
CUST5736,32,,,,,North,No
CUST7959,19,F,53451,,,,Yes
CUST3331,,M,unknown,high,,East,
CUST4341,,M,,,,,
CUST9783,N/A,,unknown,,Premium,South,Yes
CUST5672,,Female,88699,,,,No
CUST4111,N/A,M,73264,66,,East,Y
CUST7803,,M,,,,West,
CUST1958,40,M,121923,,,South,
CUST2162,,F,30644,,Premium,West,Y
,18,F,,high,Basic,North,No
CUST3467,,,81219,high,,,Yes
CUST7180,N/A,Female,29256,high,,South,
CUST8111,,,140691,78,Standard,South,
,N/A,Male,,high,Basic,South,No
CUST2045,,Male,139133,low,Standard,,No
CUST2446,,,26768,low,Basic,,No
CUST7288,,F,,41,Standard,,
CUST1121,,M,,low,Premium,South,
CUST6977,,Female,unknown,,Standard,,No
CUST2078,,F,,18,Standard,,
CUST1350,N/A,Male,95654,29,Standard,West,
CUST8966,N/A,,,69,Standard,,
CUST3339,N/A,Male,143700,high,Basic,East,Y
CUST1492,,F,32353,53,Premium,East,N
CUST8671,58,F,unknown,low,,West,N
CUST5427,,,,57,,,No
CUST9225,N/A,Female,,high,Standard,,
CUST9120,,,unknown,,,East,
CUST4641,N/A,,unknown,,Basic,,N
CUST2604,,Female,,18,Basic,,
CUST2709,38,M,70374,low,Premium,East,N
CUST3033,N/A,Male,unknown,,Premium,,
CUST2261,29,F,140882,low,,West,No
CUST7413,,Female,,,Basic,,Y
CUST4139,,,,low,,East,N
CUST3878,32,,unknown,63,,,No
CUST8873,61,Female,,19,,North,Yes
CUST1686,,Male,,22,,West,
CUST7569,18,,,low,Standard,West,
CUST5296,,Male,32602,high,Basic,West,Y
CUST4279,30,Female,,low,Standard,East,N
CUST3518,,Male,96044,,Standard,,Yes
CUST7589,,F,,17,Premium,South,N
CUST5954,N/A,,67826,,Basic,,
CUST8207,,,69357,,Premium,East,Y
CUST5244,,F,unknown,high,,West,
CUST4505,,,51098,low,Basic,East,N
CUST8723,,Male,,high,Basic,,
CUST6770,N/A,F,,high,,West,
CUST1646,46,M,,,,,N
CUST9774,,F,unknown,54,Standard,East,N
CUST6891,,Female,111202,29,,,No
CUST2373,44,Female,85242,low,Basic,,N
CUST9331,N/A,,,high,,,
CUST7298,,M,unknown,low,Premium,,N
,,M,,,Premium,North,Y
CUST7788,,,42174,high,Premium,,N
,,M,127623,high,,,N
CUST3017,N/A,,46946,high,Basic,South,Y
CUST8157,N/A,Female,42425,low,Standard,,No
,,M,,,,North,
CUST5470,,Male,,high,Premium,West,
CUST6490,,,,,Premium,,Yes
CUST8178,,Male,,high,Basic,North,
CUST7796,54,Male,101146,low,Premium,,Y
,,Female,unknown,low,Standard,,No
CUST2312,,Female,81643,78,Standard,South,
CUST3020,,,,54,,East,Yes
CUST1265,,M,148929,,,,
CUST4529,N/A,,unknown,91,,West,
CUST8307,,M,148764,high,,,No
CUST5217,N/A,M,,low,Standard,West,Y
CUST7400,,,,26,Premium,East,
CUST5718,,Female,,,,,
CUST9058,,Male,unknown,low,Premium,South,Y
CUST6179,N/A,Male,38148,high,,North,No
CUST1444,N/A,Male,,,Standard,,No
CUST7507,,F,unknown,low,Premium,,N
CUST1527,,,,low,,North,
CUST4804,,M,,,Premium,North,Yes
CUST5508,,M,,low,Standard,,
CUST9003,,M,116837,high,Premium,,N
CUST9787,,F,unknown,low,Basic,West,Y
CUST5874,N/A,M,,high,,,N
CUST8794,N/A,Female,unknown,50,,,Y
CUST9799,,Female,,high,Premium,East,N
CUST1000,64,,61387,high,Standard,South,
CUST4449,N/A,F,unknown,low,Standard,,Y
CUST7237,,,,23,Standard,,No
CUST6218,46,F,unknown,high,Basic,West,
CUST5655,,Female,unknown,84,,,No
CUST6754,32,Female,,,,North,
CUST7012,N/A,M,,low,,North,Yes
CUST5247,N/A,,unknown,26,Premium,East,N
CUST5017,,Male,62506,high,Basic,,
CUST5715,N/A,F,unknown,high,Premium,West,
CUST6417,47,F,135793,low,,,Y
CUST7253,62,,146819,,Basic,,
CUST7000,67,F,61327,high,,North,Y
CUST5339,N/A,Male,unknown,94,Premium,South,Y
CUST3596,56,Male,,low,Standard,,
CUST6563,,Male,unknown,high,Basic,,
CUST6297,20,M,,low,,,N
CUST4674,,,,6,,West,
CUST5216,,M,,50,Premium,South,
CUST8317,46,Male,unknown,low,Standard,South,
CUST8707,41,F,unknown,72,,,N
CUST3148,,,unknown,88,,East,
CUST7627,,Female,,11,Standard,South,No
CUST6168,,Female,118163,low,,,No
CUST6047,,,unknown,,Basic,,
CUST4305,29,Female,86351,,,South,
CUST4759,,Male,92164,high,,,Y
CUST2155,N/A,,71903,4,Premium,East,
CUST7363,22,Female,unknown,low,Standard,South,Y
CUST2446,N/A,,103724,low,,,
CUST9036,,M,,,Premium,South,N
CUST3719,59,,unknown,6,Basic,West,
CUST5840,,Male,,high,Premium,South,Y
CUST5599,N/A,Male,20028,,,South,
CUST3583,N/A,F,unknown,low,,South,N
CUST2072,66,F,,,Premium,,Yes
CUST9656,34,Female,132613,high,Standard,East,Y
CUST3027,,Male,,high,Basic,South,No
CUST5641,,Female,,low,Standard,East,Y
CUST5407,,,,low,Premium,West,N
CUST8920,,M,unknown,,,East,No
CUST4837,,,unknown,,,East,
CUST7826,N/A,M,23452,,Basic,,
CUST3389,56,F,,,Basic,North,Y
CUST9664,24,,,low,Standard,North,Yes
CUST4369,N/A,,,,Standard,West,Yes
CUST2139,,,,54,,North,Y
CUST4771,,M,49921,high,Premium,East,No
CUST5045,,M,unknown,low,,South,N
CUST7467,N/A,F,,low,,West,N
CUST6334,N/A,Female,unknown,high,Premium,West,No
CUST8681,,,unknown,,Basic,,
CUST7141,27,,unknown,,Standard,,Y
CUST6565,N/A,,,low,,West,No
CUST9214,50,M,59957,,Premium,North,No
CUST1963,N/A,Female,,low,Premium,North,Yes
CUST3165,,F,,low,Premium,West,N
CUST8889,,,,high,,East,Y
CUST8128,20,,,high,Basic,South,
CUST4590,21,Male,,high,Standard,North,
CUST9180,,M,,high,,,
CUST9792,,Male,104846,,,East,
CUST7463,,,33868,high,Premium,South,N
CUST3277,N/A,Female,unknown,low,Premium,,
CUST6153,58,M,,high,Basic,,
CUST6935,N/A,M,,low,,,Yes
CUST8069,,,,high,,South,Y
CUST2791,,Female,,,Standard,South,N
CUST5835,,Male,,high,,West,
CUST4185,63,,90154,low,,,Yes
CUST5138,N/A,,,low,Standard,,N
CUST5781,N/A,F,,41,,South,Yes
CUST5775,,F,,,Standard,,Y
CUST1710,48,Female,unknown,high,,South,Y
CUST1212,N/A,M,,high,Basic,South,
CUST5812,,Male,,low,Basic,West,Yes
CUST3323,,F,,low,Basic,South,No
CUST6480,,F,,low,Premium,South,Yes
CUST3947,69,M,121466,low,Basic,,No
CUST8236,35,,130178,high,Standard,West,Y
CUST5979,N/A,F,121436,,,North,No
CUST1002,,,29400,low,Standard,,
CUST2402,,,,low,,North,Yes
CUST6791,34,,,high,Standard,East,N
CUST8166,,Female,unknown,low,Premium,West,
CUST7834,,Male,25520,24,Premium,East,
CUST7586,,M,,low,,,Y
CUST2549,34,M,81782,high,Premium,West,No
CUST3155,44,Male,,,,,
CUST2730,,Female,,high,,East,No
CUST8164,N/A,,,low,Standard,,N
CUST5894,65,Female,,low,,North,Yes
CUST3457,N/A,Male,91965,low,Standard,South,Yes
CUST1972,24,F,unknown,,,North,Yes
CUST5656,,F,,low,,,No
,,F,unknown,low,,North,No
CUST5851,49,M,,,Standard,East,No
CUST7702,,,,high,Basic,East,No
CUST4940,,,unknown,high,Standard,North,Y
CUST1552,,Female,,83,,North,No
CUST7551,,,,high,,West,N
CUST3617,,Male,unknown,19,,North,No
CUST3992,,F,unknown,,,West,Y
CUST6985,,,unknown,78,Premium,East,No
CUST4416,,,,,,East,No
CUST2027,,Female,,,,,Yes
CUST7746,29,M,,,Standard,North,Y
CUST3949,,M,unknown,low,,North,
CUST4613,N/A,Female,66005,,,North,Y
CUST7916,,Female,,high,,,Y
CUST3331,46,,,,Basic,West,
CUST6895,,M,,low,,North,N
CUST3983,N/A,F,unknown,,,West,
CUST8757,,Male,28690,,Premium,South,No
CUST3596,,Female,,,Standard,North,Yes
CUST2604,61,Male,84280,high,Standard,West,Y
CUST6108,N/A,,,,,,Y
CUST3469,45,,,high,,,Yes
CUST4518,,Male,unknown,58,,North,Yes
CUST8197,N/A,,64993,high,Basic,South,
CUST6182,67,,unknown,high,Standard,,
CUST4186,,M,,89,Basic,,No
CUST7858,N/A,,,high,Premium,East,No
CUST6929,20,Male,,27,Premium,,Yes
CUST5608,N/A,Male,,,,East,
CUST3302,62,F,,98,,East,Y
CUST4996,60,M,unknown,high,Premium,,No
,N/A,M,111793,high,Premium,East,
CUST8369,,Female,,low,Standard,,No
CUST9134,N/A,F,,high,,East,Y
CUST6006,N/A,M,33877,22,Standard,South,N
CUST7113,N/A,F,unknown,89,Standard,West,Y
CUST1880,N/A,,,low,Standard,North,N
CUST4515,,Male,62630,12,,East,Yes
CUST9006,,F,unknown,high,Basic,South,Yes
CUST7626,,,60566,high,,,Yes
,,Male,,,Premium,,Y
CUST2804,,Male,,8,,East,Yes
CUST7355,,,,low,Premium,East,N
CUST3608,,,78683,high,Basic,North,
CUST1341,,,28473,low,Premium,,
CUST8684,N/A,Female,unknown,28,Basic,,Yes
CUST6449,58,Female,unknown,,Basic,West,
CUST8295,,Female,unknown,low,Basic,South,
CUST5990,N/A,Female,unknown,low,,,N
CUST2374,,Male,unknown,low,,,Yes
CUST6050,,F,,low,Basic,East,
CUST1851,,Male,102388,low,,East,
CUST8005,46,Male,,,,North,Yes
CUST9908,48,Male,unknown,low,Basic,West,Yes
CUST4468,N/A,Female,93847,74,,,
CUST8366,,,,62,,East,No
CUST5548,N/A,Female,unknown,low,Basic,West,Y
CUST6593,,Female,unknown,low,Basic,West,
CUST7614,70,M,unknown,37,Premium,North,No
,54,,,10,Premium,,Yes
CUST7025,,Female,unknown,high,Standard,East,N
CUST7843,N/A,Female,,,Basic,West,N
CUST8532,,F,unknown,low,,West,
CUST2576,,M,,91,Standard,,Yes
CUST8805,46,F,,low,,East,Y
CUST1432,,,,high,Standard,,Yes
CUST9977,,Male,unknown,low,,West,
CUST7196,53,Male,,high,Premium,South,No
,N/A,,unknown,high,Premium,,
CUST2760,N/A,M,,low,,,No
CUST7165,,Female,unknown,low,Standard,,Yes
CUST1099,,,,88,Basic,,N
CUST2911,N/A,,,high,,,
CUST4001,,M,,72,,,Y
,,,,53,Premium,,
CUST9558,,F,unknown,high,Basic,South,Y
,N/A,Female,69687,68,,,Yes
CUST7900,N/A,M,,high,Standard,North,N
CUST4408,,F,,low,Basic,North,N
CUST8424,N/A,F,86331,low,Basic,East,Yes
CUST2288,,F,64981,low,,,N
CUST1100,,,,97,,West,Y
CUST1415,,Female,,high,Premium,West,N
CUST9600,35,,,,Standard,West,
CUST6008,39,Female,60306,high,Premium,,N
CUST9145,N/A,Female,37350,high,Standard,,No
CUST1014,,,,,Premium,East,
CUST1603,N/A,Male,84954,low,,,
CUST8580,,Female,,high,Basic,North,
CUST6779,,Female,,20,Basic,,
CUST8543,N/A,Male,,93,Premium,,
CUST8130,N/A,,,high,,North,Y
CUST8622,62,,110867,high,Standard,South,No
CUST9729,N/A,Male,,high,,South,
CUST1791,N/A,Female,,high,Basic,,
CUST4216,,,unknown,low,Basic,East,Y
CUST9123,,F,unknown,97,,West,Y
CUST2058,,Male,unknown,,Standard,East,Yes
CUST9344,,F,,3,,West,N
CUST5283,N/A,Male,unknown,,,,
CUST6844,,Female,,,Premium,North,No
CUST5490,,F,,low,,North,No
CUST9655,33,M,,14,Standard,,Y
CUST7202,,,21243,28,Premium,South,N
CUST3393,,,,79,,South,N
CUST1689,45,,139599,high,Standard,,Yes
CUST4982,,Female,122106,,,West,N
CUST4838,,,,,Standard,,
CUST1301,,M,,high,Standard,East,Yes
,,,unknown,,Standard,South,Yes
,,,52489,high,Basic,West,
CUST1185,N/A,Female,,low,,North,
CUST1420,,,,38,Standard,East,N
CUST9566,,M,58711,,Standard,North,Yes
CUST9844,44,,,low,,West,Y
CUST7493,N/A,,76697,40,,South,Yes
CUST2997,,,unknown,low,,South,Y
CUST8642,,Female,,high,Standard,West,Y
CUST5532,N/A,,24721,56,,East,
CUST8531,57,F,,high,,West,Yes
CUST1594,,,unknown,,,West,
CUST3322,,Female,,12,,West,Yes
CUST7935,,Female,,low,,West,
CUST4862,,Male,,low,,,N
CUST6219,,M,,32,Basic,,
CUST3297,,M,,low,Standard,East,
CUST9285,N/A,,,high,Premium,,N
CUST6354,N/A,Male,unknown,,Basic,South,
CUST3615,,M,unknown,,,West,Y
CUST5727,,,unknown,high,Premium,East,N
CUST8988,,Female,57293,high,,South,N
CUST4653,,,,,Standard,,N
,N/A,F,unknown,high,Premium,,
CUST5127,27,M,,low,Basic,East,
CUST3039,,,,low,Standard,South,N
CUST6890,,Male,,high,,,
CUST6216,32,,128089,,,,
CUST5446,N/A,,,,Premium,South,
CUST1869,N/A,Female,,high,Basic,West,
CUST9239,,,unknown,64,,North,
CUST2595,,Female,,high,Standard,East,Yes
CUST2416,44,M,81276,low,Standard,East,Yes
CUST7412,,Female,,,Standard,South,
CUST1975,,F,unknown,,Standard,North,Y
CUST6343,N/A,M,,high,,East,
CUST1047,32,,,,,,Yes
CUST3292,,Male,unknown,high,Basic,,
CUST8014,N/A,M,70214,,Standard,,N
CUST1980,,F,unknown,98,,,Yes
CUST3654,N/A,Male,,low,Premium,South,Y
CUST4504,,Male,45591,55,,,N
CUST7988,N/A,M,,low,Basic,,N
CUST3523,,,unknown,high,Basic,South,
CUST9560,52,Female,137171,,Premium,South,N
CUST5636,36,,,44,Standard,,N
CUST6515,N/A,M,unknown,91,,,Y
CUST5572,,,,,Standard,East,
CUST2913,,Male,,62,Premium,East,Yes
CUST4786,,F,,,Premium,South,
CUST6008,,M,24843,,,,N
CUST7980,,Male,unknown,high,Standard,North,N
CUST1079,,,,high,Standard,North,No
CUST9066,N/A,Male,,high,Standard,,
CUST6950,,F,unknown,87,,,No
CUST6820,,M,unknown,,Basic,East,Yes
CUST9725,,Male,unknown,76,Standard,,
CUST9651,,,,88,,East,N
CUST1413,N/A,F,109208,high,Standard,East,Yes
CUST8768,N/A,Male,,high,Basic,West,
CUST4729,18,Female,unknown,high,Standard,,Y
CUST9990,,Male,,,Standard,South,
CUST7628,N/A,,20952,66,Premium,South,Y
CUST5163,N/A,Male,94328,,Standard,North,No
CUST8977,58,F,145483,,Premium,,No
CUST5076,28,Male,40581,low,,South,
CUST3702,18,Female,unknown,low,Premium,,No
CUST1379,N/A,F,76589,high,,South,No
CUST7490,,Male,,low,Standard,West,
CUST1168,,,,low,,South,Y
CUST2647,49,F,79792,1,Basic,,N
CUST7150,,Female,,54,Premium,East,No
CUST3427,,,,11,Standard,,N
CUST9683,,Female,unknown,high,Basic,East,
CUST7809,,,unknown,,Premium,West,Y
CUST5936,,M,,low,Standard,East,N
CUST6230,N/A,Male,,,Premium,,Y
CUST2595,,Female,46302,,,East,N
CUST7855,35,M,unknown,,,East,No
CUST9063,N/A,Male,,,Premium,,Y
CUST8270,N/A,F,,,,South,Yes
CUST8218,54,,unknown,high,Basic,East,Y
CUST4277,67,F,,high,Basic,South,
CUST2358,,M,,low,Basic,,No
CUST4104,,,,low,,North,
CUST7655,,,unknown,,Basic,East,
CUST9588,,,121537,high,Basic,East,
,29,Female,88499,high,Premium,West,No
CUST6130,,Male,81275,8,Standard,North,No
CUST2893,N/A,,,48,Premium,East,No
CUST5398,,,,low,,North,Yes
CUST1537,,,,low,,,N
CUST6814,N/A,Female,unknown,low,,South,Y
CUST4422,,Female,80899,low,Premium,,N
CUST2241,,F,,low,,,N
CUST8656,N/A,,,high,,South,
CUST1970,,Female,unknown,high,,,Yes
CUST5903,N/A,Female,unknown,low,Premium,,
CUST4851,,F,63499,6,Basic,North,No
CUST8427,,,,low,Standard,West,Yes
CUST9448,25,F,,46,Basic,East,No
CUST3817,,M,,27,Basic,South,No
CUST6033,N/A,F,,,,South,
CUST9820,N/A,Male,,,Basic,South,
CUST9586,,,77908,high,,North,
CUST4495,,M,,33,,North,
CUST5297,,F,96480,,Standard,,
CUST1914,50,,26199,high,Standard,North,N
CUST8613,,F,unknown,high,Standard,North,N
CUST8208,,F,107098,high,Standard,West,Yes
CUST3967,N/A,M,unknown,low,,,
CUST9884,,F,79561,50,Premium,,N
CUST4762,,Male,unknown,49,,,Yes
,,Male,,,Premium,East,Y
CUST6985,,,,high,,,N
CUST4203,,Male,,high,Premium,West,Yes
CUST1305,,,,low,Standard,South,Y
CUST4099,,Male,unknown,,,,Y
CUST8237,,F,104361,67,Basic,,No
CUST4019,,M,unknown,low,Basic,West,N
CUST7163,23,,,,Premium,East,
CUST3585,,F,,,Premium,East,Yes
CUST6059,38,F,unknown,27,,North,Yes
CUST9124,,,unknown,high,,,Y
CUST1709,,F,,high,Premium,North,N
CUST9368,,,unknown,low,Premium,,Y
CUST8182,25,Male,,,Premium,West,N
CUST1527,67,Female,unknown,,Premium,,No
CUST4724,N/A,M,144041,,Premium,South,Y
CUST6554,26,Female,,high,Basic,East,Yes
CUST4563,,F,unknown,6,Basic,West,
CUST3515,N/A,Female,,51,Standard,,N
CUST4218,24,F,unknown,,,East,Y
,N/A,,,46,Basic,West,No
CUST1388,N/A,Female,,high,Premium,,Y
CUST6971,N/A,Male,,65,Basic,,
CUST5807,,M,,low,,West,
CUST9689,N/A,,,,Basic,,N
CUST2559,,F,,high,Basic,East,Yes
CUST1881,50,M,105132,,Standard,,N
CUST9310,,F,,3,Standard,East,
CUST5192,,M,,high,Standard,North,Y
CUST1679,,Male,,,,North,N
CUST8677,N/A,,unknown,high,Premium,,Y
CUST9299,29,F,,1,Basic,East,N
CUST6354,,Female,,low,Premium,North,Y
CUST5673,,Male,,high,Premium,North,Yes
CUST1554,N/A,,unknown,high,,,
CUST4978,,M,unknown,81,Basic,North,Y
CUST8360,44,,46848,low,Basic,West,
CUST9775,,M,,,Premium,,N
CUST8794,,Female,,high,,West,Y
CUST2904,N/A,,,91,Premium,North,
CUST9054,,Male,,high,Standard,,N
CUST6158,N/A,Female,,low,,East,
CUST1224,,,,,,,N
CUST8070,46,Male,27889,12,,East,No
CUST9099,,F,unknown,,,,
CUST7325,N/A,,,high,,,Y
CUST9578,N/A,,,,Standard,South,
CUST7790,,F,unknown,high,Standard,West,Yes
CUST4074,N/A,M,25250,97,,,
CUST3352,N/A,,107612,84,,East,No
CUST6868,,,unknown,62,Basic,South,No
CUST5514,,,unknown,low,,South,
CUST2603,,,,,Premium,North,Y
CUST1476,61,,35941,low,Basic,,
CUST1249,62,Male,,,,East,Yes
CUST2740,N/A,Female,unknown,75,Standard,,Y
CUST2797,60,Male,76160,74,Premium,South,No
CUST2454,N/A,,,high,Standard,North,No
CUST2295,N/A,M,,100,,South,
CUST2268,,M,unknown,low,,South,
CUST6051,,,103893,68,Standard,,Y
CUST5405,N/A,Female,46787,,,East,Yes
CUST3935,N/A,Male,147038,high,Premium,West,N
CUST5113,,Female,,low,Basic,North,No
CUST6121,N/A,,78546,,Premium,,
CUST6477,N/A,F,,low,Standard,,No
CUST2325,,M,,high,,South,Y
CUST5018,33,,,,,North,No
CUST3745,,,97042,low,Standard,South,
CUST9017,69,Female,83354,,Standard,,Y
CUST6011,44,Female,,,,West,Y
CUST4289,N/A,Male,,,Premium,East,No
CUST4767,44,Male,unknown,high,,East,Y
CUST8655,,F,unknown,low,Premium,North,No
CUST2302,,M,unknown,high,Premium,,
CUST5464,N/A,Male,,77,Premium,North,Yes
CUST8534,N/A,F,59212,low,Premium,North,
CUST8126,57,M,,,Basic,East,Y
CUST2238,67,M,,low,,,
CUST6801,N/A,M,unknown,,Basic,,Y
CUST2525,,,,79,Standard,North,No
CUST4009,26,,111330,,,West,Y
CUST1023,N/A,,28994,high,Premium,East,
CUST7397,,F,52492,81,Premium,East,
CUST2710,58,Male,,high,Basic,North,
CUST1438,60,Female,,99,,,N
CUST2403,,F,,,,West,
CUST1764,,Male,,40,,South,Y
CUST5173,,Female,,,Standard,South,
CUST1297,,,,high,Basic,South,Y
CUST9091,68,M,,,Standard,West,
CUST9817,N/A,Male,,,,West,No
CUST1424,N/A,Female,,,Standard,North,Yes
CUST4462,,M,,high,Standard,,Y
CUST9264,53,,unknown,high,Basic,,N
CUST6339,,M,unknown,,,North,N
,N/A,M,unknown,9,Premium,West,Y
CUST1786,,,,37,Standard,West,N
CUST5921,,,,high,Standard,West,No
CUST4159,N/A,Female,unknown,low,Basic,South,
CUST2856,63,F,42843,high,,South,Y
CUST2529,N/A,Female,117534,95,Basic,East,
CUST9618,,,37757,21,,West,
CUST3233,N/A,,,high,Basic,West,Yes
CUST9779,N/A,M,,high,Premium,North,Y
CUST9067,,,,,,,
CUST6626,,Female,,high,Basic,North,
CUST5380,N/A,F,,high,,North,No
CUST3704,N/A,Male,,72,Premium,,
CUST5961,N/A,M,140677,,Standard,North,Y
CUST1877,N/A,,42771,,Premium,East,No
CUST3011,,F,83038,low,Premium,North,
CUST9144,,Female,73642,low,,South,
CUST7677,,F,,high,Standard,West,Yes
CUST7074,N/A,Female,,97,,,N
CUST7410,,Female,unknown,67,Standard,South,N
CUST3170,55,M,,,Basic,West,
CUST4229,30,,108298,,Premium,West,No
CUST5882,62,Female,unknown,high,,,Yes
CUST3210,N/A,Female,,high,Basic,West,
CUST2603,,Female,,low,Standard,,
CUST1284,N/A,,141519,low,Basic,East,Yes
,,F,unknown,low,,East,
CUST8581,,M,102599,47,Standard,West,Y
CUST3144,N/A,F,,32,,,Yes
CUST4900,,,unknown,high,Basic,North,
CUST8333,,Female,,,,,
CUST5975,,Female,unknown,1,,West,Yes
CUST8519,,Female,unknown,high,Basic,West,Y
CUST2871,,F,,31,Standard,North,Yes
CUST6069,30,M,,low,Standard,West,N
CUST7413,,,140078,,,North,N
CUST4561,,Male,,89,,West,Y
CUST8488,N/A,F,,low,Basic,East,
CUST8177,,M,66389,,,South,
,,,50720,low,Premium,West,
CUST7906,N/A,M,unknown,high,Standard,East,Yes
CUST1473,,M,,low,,South,
CUST7078,39,Female,,high,,West,Yes
CUST3274,N/A,M,,,Basic,West,N
CUST7426,,F,125384,high,Premium,East,
CUST2669,N/A,Female,,,Premium,East,
CUST7261,N/A,F,,high,Standard,West,Yes
CUST3277,,Female,unknown,low,Basic,North,No
CUST3211,46,,,,,East,Y
CUST2517,,M,,low,Standard,,No
CUST7182,,Female,,low,,,
CUST8515,,M,,high,Standard,North,No
CUST4182,,Male,,high,Standard,North,
CUST9102,N/A,M,,,,,N
CUST2912,,,,high,Premium,South,
CUST7281,49,F,unknown,,Standard,West,N
CUST2333,N/A,Male,,,,West,
CUST3007,53,Male,unknown,high,,East,
CUST8364,,,unknown,33,,North,Y
CUST5640,N/A,,,35,,,No
CUST5978,N/A,Male,,low,Basic,,
CUST6211,,M,,high,,,Yes
CUST4766,24,Male,23642,,,,N
CUST3560,N/A,Male,unknown,low,Premium,,N
CUST6022,,,unknown,8,,South,
CUST8747,,Female,,6,,South,Y
CUST6376,,Female,86406,high,Standard,,No
CUST8581,,Female,,high,Premium,,
CUST2013,N/A,M,,low,Standard,South,N
CUST6066,,Male,unknown,low,Basic,North,No
CUST3985,,,111405,81,,South,Y
CUST8024,,Male,unknown,66,Standard,North,
CUST3724,42,F,unknown,high,,,Y
CUST2086,N/A,Male,,90,,North,
CUST8738,,F,,,,North,Y
CUST5824,,Male,81456,58,Premium,,N
CUST8836,,F,,,,North,
CUST7054,,,,,Standard,North,Yes
CUST3566,,,unknown,,Premium,North,
